month,total_revenue
12,179805.71
1,28111.68
2,37264.18
3,39340.48
4,77678.85
5,77615.96
6,83319.0
7,118223.3
8,136622.22
9,134735.8
10,145970.8
11,163621.0
12,185717.85
1,25222.85
2,34563.9
3,45813.79
4,71984.09
5,72497.31
6,98247.35
7,102695.5
8,123448.18
9,134091.5
10,149553.18
11,161980.91
12,190758.83
1,9136.59
2,24078.14
3,61967.95
4,67822.78
5,55919.09
6,85477.93
7,90504.09
8,112394.47
9,109891.88
10,148904.08
11,155864.47
12,180479.24
1,1999.03
2,30663.29
3,41680.67
4,72015.62
5,86290.85
6,96282.76
7,102387.09
8,135883.04
9,122575.72
10,138771.53
11,164329.74
12,198032.3
1,13381.29
2,28534.04
3,33464.72
4,67567.44
5,82625.41
6,96312.6
7,99966.23
8,114346.35
9,124655.02
10,150670.98
11,156356.74
12,170580.67
1,11610.47
2,26086.75
3,40696.17
4,63731.56
5,75632.38
6,87694.75
7,106464.1
8,112067.78
9,135842.23
10,151204.82
11,152975.63
12,187965.55
1,7948.53
2,30722.48
3,54315.29
4,67405.41
5,75274.67
6,87100.01
7,112580.1
8,125397.56
9,130053.08
10,143640.85
11,148421.16
12,181232.25
1,14338.42
2,39089.53
3,47872.44
4,70673.83
5,69421.09
6,99105.2
7,100768.67
8,126220.77
9,123329.93
10,151881.08
11,149122.5
12,177862.9
1,18522.83
2,25832.25
3,36596.5
4,66768.95
5,74172.3
6,86083.43
7,105335.17
8,141093.35
9,144228.02
10,159300.59
11,168484.37
12,181331.88
1,-4168.66
2,24568.16
3,41155.4
4,45000.86
5,65740.67
6,74153.31
7,104693.41
8,126550.13
9,143854.2
10,153318.28
11,157292.83
12,164543.48
1,945.05
2,19848.14
3,37889.12
4,58722.01
5,66886.69
6,92711.81
7,103141.81
8,120084.37
9,144122.0
10,140558.15
11,168349.64
12,179888.21
1,12332.11
2,37082.05
3,52032.11
4,52428.07
5,73542.72
6,92249.69
7,102815.95
8,124680.17
9,137249.54
10,164660.49
11,152757.77
12,179020.51
1,7731.98
2,34832.86
3,32062.62
4,62770.5
5,69959.61
6,84126.71
7,93428.01
8,116279.39
9,143676.0
10,149798.49
11,170021.44
12,193317.13
1,17110.04
2,25529.6
3,48738.02
4,55645.63
5,70964.62
6,77840.86
7,112410.06
8,116911.98
9,136456.79
10,141712.3
11,168487.58
12,173904.47
1,13866.33
2,37022.61
3,51326.07
4,59823.76
5,60854.95
6,113942.48
7,118966.87
8,125781.4
9,128974.37
10,149091.26
11,160652.64
12,190110.85
1,17100.02
2,23726.69
3,41233.96
4,68969.51
5,87800.78
6,102226.65
7,111056.26
8,117979.0
9,109067.89
10,152377.28
11,164985.37
12,181119.86
1,15431.18
2,19389.9
3,49459.27
4,65057.73
5,80458.71
6,97572.62
7,109832.41
8,116719.76
9,134433.31
10,150729.0
11,165861.6
12,187985.74
1,20149.35
2,46618.75
3,62651.75
4,60637.2
5,44306.76
6,99894.66
7,100676.99
8,113588.13
9,131812.44
10,146426.86
11,169898.16
12,167524.51
1,6378.23
2,32745.27
3,49983.55
4,65132.33
5,68703.71
6,82173.87
7,100946.92
8,121918.98
9,146883.82
10,133620.5
11,163234.17
12,169338.57
1,1782.06
2,37735.65
3,49357.0
4,63595.47
5,82368.21
6,86162.25
7,101538.9
8,137485.84
9,133027.43
10,155881.06
11,165051.05
12,165213.93
1,-1357.03
2,25368.13
3,53448.81
4,66306.33
5,82312.62
6,82103.63
7,117926.98
8,112280.85
9,136702.6
10,149917.18
11,163609.01
12,190708.74
1,9359.12
2,19203.16
3,45159.96
4,56801.39
5,102019.06
6,95412.06
7,101725.28
8,111551.11
9,119957.69
10,141798.25
11,165919.53
12,191418.63
1,23973.51
2,31832.76
3,42414.66
4,62150.5
5,70850.9
6,103746.91
7,103486.48
8,119309.3
9,117273.42
10,148436.52
11,171691.87
12,171458.22
1,8994.24
2,36341.69
3,33186.74
4,68462.41
5,70742.85
6,86891.45
7,96008.97
8,123024.37
9,154678.98
10,156251.98
11,158085.72
12,189084.96
1,12466.56
2,40995.88
3,51453.41
4,36454.87
5,66967.36
6,97555.08
7,106213.26
8,111809.95
9,129931.28
10,134750.11
11,164293.01
12,197685.52
1,21439.47
2,47523.34
3,52059.18
4,68219.83
5,90792.63
6,93018.11
7,103502.18
8,128261.26
9,146630.72
10,146160.28
11,159227.45
12,181110.85
1,21651.99
2,36384.73
3,33606.66
4,75292.85
5,69870.68
6,87879.48
7,97778.77
8,141586.63
9,136936.57
10,143192.2
11,171911.39
12,186153.09
1,13498.18
2,36724.85
3,38397.66
4,56056.65
5,58918.27
6,79408.39
7,119461.05
8,133131.43
9,135526.31
10,163303.45
11,163719.4
12,178052.72
1,15452.09
2,29000.63
3,43278.43
4,69147.18
5,76201.09
6,95699.85
7,113251.04
8,123105.49
9,127237.83
10,139177.07
11,166190.25
12,178629.95
1,15699.13
2,29871.57
3,65668.59
4,49358.19
5,59080.43
6,92659.01
7,101988.62
8,122528.54
9,139671.06
10,160272.84
11,152942.19
12,175546.26
1,18430.09
2,36163.71
3,62547.6
4,67645.63
5,74545.69
6,82876.51
7,100485.68
8,115258.38
9,140241.87
10,152055.98
11,154410.8
12,176512.79
1,22020.38
2,32813.3
3,49549.16
4,63063.37
5,88011.45
6,91888.34
7,101911.82
8,112673.96
9,136996.88
10,130474.37
11,163525.69
12,178353.28
1,4084.23
2,22573.87
3,51477.26
4,61845.69
5,75814.31
6,92450.78
7,105741.02
8,129942.9
9,135987.43
10,138334.3
11,178041.04
12,182962.72
1,10285.97
2,19972.79
3,48167.31
4,59062.62
5,87593.17
6,87232.74
7,98300.95
8,127166.37
9,142402.26
10,151349.21
11,170410.86
12,179698.5
1,16870.92
2,39319.93
3,50002.55
4,58645.8
5,85818.9
6,71081.16
7,121416.59
8,106352.33
9,129983.26
10,149672.66
11,163828.15
12,188051.29
1,6537.31
2,32086.13
3,40374.3
4,62361.13
5,74481.82
6,90743.49
7,100600.6
8,115919.49
9,137298.18
10,157549.72
11,160213.77
12,173049.86
1,19907.68
2,29739.97
3,51643.99
4,52753.62
5,60764.49
6,85735.97
7,98869.18
8,119369.69
9,129905.24
10,155928.14
11,162694.8
12,181203.8
1,16261.08
2,31559.64
3,44806.97
4,64084.81
5,68634.76
6,101195.34
7,103107.7
8,109507.61
9,136504.59
10,143190.56
11,170322.68
12,197676.84
1,8707.42
2,32658.98
3,30955.96
4,63631.24
5,67914.29
6,85001.32
7,96189.71
8,125857.21
9,143058.43
10,150187.08
11,158084.59
12,192716.18
1,8996.72
2,12703.74
3,48667.11
4,51161.8
5,82908.87
6,86950.9
7,109829.71
8,131212.0
9,125329.13
10,145472.5
11,164394.63
12,192300.41
1,9732.94
2,25243.97
3,48825.12
4,55382.17
5,76220.21
6,77587.7
7,122714.64
8,109218.33
9,132425.98
10,149740.15
11,180301.51
12,169401.23
1,30869.63
2,36057.41
3,48336.76
4,52122.93
5,79569.13
6,84212.11
7,115133.29
8,112231.5
9,134094.73
10,145557.82
11,157099.82
12,185930.56
1,19283.67
2,39672.08
3,30761.0
4,68513.37
5,95043.59
6,86386.87
7,120161.19
8,117894.71
9,124020.72
10,147554.94
11,173385.63
12,173294.59
1,10197.29
2,34748.32
3,45024.48
4,64676.98
5,76902.64
6,93837.0
7,101541.59
8,121853.85
9,127581.02
10,160307.47
11,159925.8
12,189030.78
1,13131.14
2,31615.99
3,41040.28
4,51872.04
5,61041.92
6,81557.41
7,102408.73
8,121695.03
9,143083.03
10,146433.94
11,157944.31
12,168458.28
1,18840.51
2,41065.56
3,55130.64
4,65679.46
5,80108.35
6,103580.99
7,107656.65
8,125169.04
9,132433.73
10,139103.65
11,159529.21
12,179926.73
1,15486.28
2,45410.29
3,45650.22
4,69430.75
5,71519.38
6,87506.59
7,94367.94
8,114061.38
9,139215.85
10,150060.48
11,172543.51
12,181450.03
1,12180.37
2,47186.37
3,44248.77
4,69304.01
5,71790.33
6,95676.8
7,112424.13
8,121667.94
9,116164.14
10,150146.02
11,174843.68
12,184219.85
1,18566.71
2,16221.94
3,39236.36
4,63290.86
5,78283.07
6,99717.33
7,103841.07
8,123246.59
9,135130.99
10,142104.46
11,146953.67
12,183448.08
1,16391.58
2,25054.6
3,32046.62
4,65037.92
5,72872.64
6,94455.0
7,119912.39
8,102868.55
9,129403.19
10,148325.0
11,176638.61
12,166908.78
1,30486.89
2,31086.85
3,44231.99
4,58415.52
5,71509.9
6,98384.93
7,96451.83
8,122763.31
9,131926.55
10,143902.93
11,185687.8
12,183352.41
1,19906.12
2,39102.21
3,33629.2
4,74018.34
5,54928.34
6,83849.87
7,101327.75
8,124653.79
9,136749.75
10,148665.48
11,164904.02
12,172175.82
1,3022.14
2,35812.09
3,50549.65
4,72675.96
5,68679.86
6,95542.52
7,102730.35
8,129523.8
9,143175.7
10,151689.68
11,162283.76
12,187687.46
1,20175.24
2,24524.48
3,34377.61
4,57691.74
5,87123.31
6,99171.9
7,96101.38
8,110657.94
9,145197.47
10,140914.91
11,169074.36
12,175071.43
1,27936.36
2,23836.6
3,54146.89
4,61478.87
5,77017.56
6,74237.53
7,87376.69
8,118235.47
9,136975.25
10,140998.42
11,156290.45
12,184491.78
1,19502.84
2,28898.07
3,51241.61
4,50606.38
5,72152.52
6,103183.02
7,105546.58
8,121010.5
9,153447.57
10,138805.26
11,171371.44
12,193311.89
1,12401.14
2,36877.05
3,37143.84
4,54506.14
5,78079.73
6,96388.53
7,113967.49
8,132557.03
9,134460.43
10,159548.89
11,162261.56
12,187216.73
1,16659.91
2,33565.42
3,48388.06
4,47162.36
5,66007.03
6,90820.33
7,91501.77
8,126649.69
9,141972.45
10,152617.36
11,156030.93
12,191041.11
1,31297.69
2,31176.61
3,49084.28
4,61613.91
5,79242.95
6,89043.53
7,104723.49
8,127245.74
9,153764.99
10,138799.43
11,164169.5
12,170556.32
1,27736.2
2,25298.1
3,33454.39
4,65105.5
5,88954.49
6,95308.78
7,106638.38
8,123273.13
9,146318.73
10,143006.41
11,164105.22
12,176378.48
1,5657.08
2,27373.0
3,53861.77
4,64532.82
5,80154.48
6,91171.8
7,109186.59
8,113595.28
9,132523.92
10,151536.03
11,167220.13
12,182561.5
1,13893.32
2,26980.61
3,70262.17
4,67254.3
5,78305.18
6,88134.33
7,101390.25
8,118953.6
9,137342.63
10,134956.52
11,152444.88
12,174904.94
1,16657.12
2,28085.81
3,56824.97
4,48140.83
5,68989.24
6,102160.73
7,106048.95
8,127078.74
9,151409.98
10,144449.56
11,164205.49
12,177820.58
1,-636.74
2,27516.83
3,52048.5
4,64324.72
5,79952.67
6,86995.93
7,99751.22
8,130154.05
9,131021.46
10,152352.66
11,166306.68
12,191693.74
1,22771.3
2,19637.93
3,35499.57
4,64631.28
5,74485.3
6,86358.63
7,113125.02
8,121499.68
9,135419.66
10,156238.63
11,161999.13
12,192548.15
1,8695.62
2,35255.43
3,56470.66
4,48981.64
5,72253.32
6,99137.66
7,114257.96
8,118628.04
9,129122.63
10,157647.49
11,174468.39
12,170682.69
1,5368.69
2,31802.05
3,50034.89
4,57607.45
5,80434.35
6,84318.91
7,88082.45
8,116608.79
9,135505.86
10,147793.28
11,155731.17
12,165474.81
1,10887.29
2,37181.25
3,55049.58
4,69501.71
5,68472.72
6,80770.35
7,108973.08
8,125080.8
9,138201.36
10,133887.49
11,158064.92
12,179762.49
1,18897.75
2,36138.46
3,46154.03
4,62646.27
5,75678.92
6,95484.95
7,107502.93
8,120525.9
9,132853.05
10,150650.33
11,168876.73
12,182139.8
1,18046.61
2,40741.77
3,47121.31
4,54808.01
5,82068.85
6,79070.41
7,96348.69
8,122686.78
9,139131.17
10,140039.59
11,161937.46
12,175151.33
1,11106.59
2,37548.78
3,50652.04
4,59847.02
5,70632.3
6,79202.8
7,116361.48
8,124736.91
9,129346.65
10,155756.8
11,164438.21
12,177703.12
1,18481.69
2,24068.01
3,42249.95
4,60971.69
5,71004.39
6,95352.68
7,119952.53
8,113965.61
9,121679.0
10,133986.08
11,163796.25
12,174694.68
1,16662.88
2,31060.78
3,32174.27
4,45480.93
5,77367.47
6,91083.43
7,101593.46
8,106742.85
9,138771.13
10,160175.2
11,167223.86
12,173220.21
1,15356.42
2,19071.09
3,53463.69
4,60654.75
5,60854.74
6,87594.61
7,108706.41
8,117335.62
9,132792.83
10,140204.78
11,169532.33
12,174812.25
1,-2251.56
2,27029.94
3,52849.2
4,56904.56
5,88903.88
6,93431.74
7,107710.07
8,118972.81
9,134453.71
10,147892.61
11,162581.84
12,184246.94
1,7513.35
2,21392.85
3,36014.44
4,76365.24
5,79242.74
6,92435.94
7,96539.88
8,124986.74
9,134067.43
10,151713.35
11,157187.04
12,181282.15
1,11609.33
2,23875.11
3,50872.85
4,47698.34
5,79518.21
6,95475.89
7,97962.85
8,113437.37
9,133215.79
10,152256.29
11,163777.16
12,183468.5
1,29103.84
2,25938.27
3,31278.56
4,66607.39
5,88466.52
6,93142.15
7,96298.01
8,119008.86
9,126051.81
10,155142.84
11,154189.68
12,177598.97
1,6965.3
2,31014.6
3,42069.27
4,61414.1
5,75178.8
6,82106.73
7,110015.02
8,119609.87
9,127091.77
10,167927.41
11,168811.44
12,178773.92
1,26321.64
2,44734.52
3,43837.2
4,62779.18
5,67095.98
6,88822.46
7,103407.5
8,121478.62
9,137662.08
10,154478.63
11,166901.14
12,170314.06
1,7492.26
2,25628.74
3,42742.08
4,68406.19
5,65696.49
6,87140.68
7,112624.08
8,117600.98
9,138683.33
10,148883.66
11,167054.27
12,178172.22
1,20336.52
2,17639.55
3,42093.5
4,62372.58
5,79269.56
6,101943.62
7,101871.8
8,131835.85
9,129727.81
10,160629.17
11,171539.74
12,172692.33
1,17456.31
2,29590.11
3,50004.68
4,58213.83
5,72542.03
6,100952.76
7,104210.23
8,126611.38
9,133197.19
10,163333.31
11,159573.32
12,175086.85
1,27196.14
2,26440.43
3,57808.59
4,67134.72
5,73762.8
6,75493.65
7,104845.45
8,120813.04
9,144337.74
10,162707.58
11,159520.1
12,186409.45
1,21123.22
2,38587.3
3,48989.52
4,44460.02
5,73756.62
6,80754.34
7,103379.15
8,127840.03
9,137441.21
10,159184.73
11,167734.03
12,169613.39
1,-5166.78
2,31190.47
3,43288.59
4,52184.43
5,61394.98
6,84122.05
7,103444.07
8,125327.02
9,136509.05
10,162864.54
11,156715.17
12,187048.47
1,15378.39
2,35557.35
3,41507.88
4,68573.44
5,77361.8
6,84564.44
7,104903.81
8,118083.55
9,138913.43
10,140561.79
11,164765.19
12,183162.46
1,15264.19
2,40775.53
3,51192.18
4,59940.15
5,76733.51
6,92365.32
7,108226.4
8,105394.74
9,132587.79
10,138124.49
11,175226.25
12,179513.2
1,13453.27
2,37174.38
3,48378.6
4,50970.92
5,74432.76
6,87318.66
7,91043.74
8,114477.79
9,133531.68
10,149080.39
11,153142.15
12,189213.32
1,14183.18
2,30300.42
3,48205.13
4,53695.39
5,78650.85
6,87063.4
7,97827.32
8,124587.58
9,146933.39
10,155798.63
11,172383.82
12,175834.96
1,2219.04
2,41921.1
3,61436.12
4,72342.45
5,72313.71
6,80762.93
7,96474.54
8,106530.14
9,134140.97
10,162845.42
11,163866.7
12,182418.58
1,26004.78
2,26767.24
3,61284.25
4,75936.76
5,73951.11
6,85379.73
7,110577.9
8,117219.8
9,125747.56
10,160249.91
11,174731.58
12,181244.09
1,4897.08
2,20163.79
3,45857.83
4,56001.03
5,72271.26
6,98175.71
7,110865.43
8,131025.14
9,127075.01
10,147254.47
11,171071.85
12,183584.63
1,27259.04
2,33364.29
3,59784.87
4,64320.14
5,83497.34
6,87411.88
7,105114.3
8,127287.56
9,147903.83
10,155833.9
11,164334.63
12,191018.68
1,-2535.83
2,18622.12
3,50453.07
4,60112.87
5,79844.11
6,90515.26
7,109567.57
8,113484.78
9,139563.89
10,157955.32
11,174764.4
12,196108.43
1,16952.79
2,32191.29
3,32814.62
4,55748.71
5,73455.34
6,98402.56
7,100111.99
8,126370.72
9,134987.03
10,148582.66
11,166991.15
12,176870.75
1,11567.7
2,16361.71
3,43016.37
4,56160.25
5,70872.15
6,93334.98
7,110269.06
8,121857.56
9,142963.32
10,154604.5
11,162639.55
12,176297.15
1,17502.58
2,34590.14
3,56182.75
4,69529.38
5,70668.22
6,89183.95
7,110368.14
8,128543.98
9,142511.76
10,149488.98
11,154967.82
12,172008.51
1,17181.07
2,32737.8
3,36210.57
4,60356.56
5,80049.79
6,80790.19
7,113839.98
8,116979.75
9,145060.9
10,145732.38
11,156787.0
12,176334.9
1,14238.82
2,26892.16
3,43271.99
4,62671.72
5,73630.57
6,89471.1
7,91326.19
8,123133.58
9,134286.37
10,162882.34
11,157483.48
12,165533.64
1,19944.55
2,32772.22
3,36932.54
4,47762.01
5,87299.17
6,101312.88
7,85100.35
8,116334.22
9,148313.54
10,146191.5
11,161075.1
12,177737.93
1,6032.82
2,16361.79
3,53420.38
4,45256.5
5,76978.17
6,97092.64
7,93390.19
8,112605.85
9,144705.43
10,154263.13
11,160061.71
12,189617.99
1,24652.29
2,32152.42
3,37798.72
4,56692.41
5,77291.09
6,88491.24
7,112511.66
8,107761.81
9,123045.89
10,151446.97
11,161067.64
12,174983.61
1,855.55
2,30156.37
3,44577.96
4,65227.83
5,75551.25
6,88939.17
7,114416.01
8,109500.26
9,139291.11
10,136630.82
11,158293.1
12,170298.74
1,21255.54
2,29476.72
3,44891.97
4,51146.14
5,72602.45
6,83892.28
7,108067.64
8,112071.27
9,145638.35
10,136595.36
11,158547.84
12,193417.6
1,11518.89
2,19480.97
3,46752.57
4,56196.86
5,68313.04
6,81233.03
7,127146.99
8,117987.58
9,119595.46
10,161949.68
11,169888.57
12,173868.27
1,7535.05
2,35387.78
3,43024.65
4,44592.18
5,89297.92
6,86528.08
7,116964.57
8,130227.48
9,126991.92
10,158265.52
11,159788.46
12,165066.4
1,11603.21
2,33181.1
3,41298.11
4,57543.61
5,84148.53
6,90851.95
7,98253.61
8,125616.24
9,136581.4
10,129827.16
11,168426.82
12,183134.63
1,15160.97
2,37133.6
3,39620.85
4,62692.0
5,62464.33
6,93256.72
7,120624.48
8,112041.15
9,128921.58
10,144319.88
11,166039.99
12,171495.71
1,18369.98
2,36774.72
3,49274.78
4,45852.68
5,82961.34
6,97498.94
7,111641.29
8,122982.74
9,136761.51
10,158259.12
11,180388.11
12,172375.68
1,23625.0
2,29310.26
3,43962.62
4,47707.75
5,72721.68
6,82021.88
7,101289.16
8,111214.51
9,131408.73
10,146751.12
11,165774.04
12,167082.0
1,3435.85
2,32895.31
3,38620.5
4,68596.24
5,76802.16
6,94854.1
7,116285.54
8,117522.31
9,130404.11
10,156973.62
11,169076.11
12,178501.36
1,26131.66
2,28302.05
3,45262.19
4,60169.78
5,67523.25
6,90620.68
7,116174.08
8,123559.75
9,135248.51
10,148705.86
11,167646.94
12,185998.13
1,19873.91
2,27345.08
3,47598.25
4,63839.52
5,66942.44
6,91345.84
7,87709.57
8,123860.27
9,140282.74
10,155980.37
11,161839.63
12,182472.37
1,26391.63
2,41310.16
3,44766.62
4,61114.56
5,83887.29
6,77993.58
7,102415.39
8,130684.56
9,142801.6
10,152954.11
11,152953.34
12,179600.72
1,10280.68
2,32648.31
3,38525.23
4,51794.21
5,58481.08
6,99774.44
7,101801.84
8,121257.17
9,134982.1
10,141460.53
11,154927.48
12,171957.48
1,9214.65
2,32932.85
3,38634.26
4,73971.93
5,83217.21
6,96466.88
7,104042.73
8,132114.25
9,133255.95
10,149749.91
11,166359.8
12,185614.58
1,20095.26
2,26199.0
3,40736.05
4,65119.22
5,80721.89
6,86853.19
7,92302.5
8,118341.47
9,139988.21
10,164443.33
11,155416.34
12,176587.43
1,11884.77
2,40846.44
3,44720.47
4,52741.39
5,79469.56
6,86762.89
7,95204.9
8,112857.81
9,148872.34
10,153073.67
11,165862.08
12,178000.85
1,17337.19
2,32241.89
3,47337.35
4,60918.76
5,81950.39
6,90184.83
7,97176.49
8,115100.62
9,119167.85
10,166214.54
11,171902.04
12,173359.44
1,12745.24
2,24904.99
3,57340.38
4,48640.98
5,75915.81
6,89131.78
7,111614.71
8,119167.93
9,120934.33
10,147991.06
11,157222.7
12,180636.64
1,26473.42
2,16084.6
3,38598.22
4,55578.46
5,71946.95
6,95921.01
7,103611.64
8,123326.42
9,129993.82
10,151839.39
11,171222.38
12,174141.6
1,21250.86
2,30418.98
3,53363.68
4,58388.64
5,78049.96
6,89675.15
7,104230.3
8,122071.44
9,139294.46
10,140003.48
11,176469.07
12,165122.7
1,9521.5
2,29245.85
3,48298.85
4,72609.38
5,60133.67
6,85938.45
7,87985.33
8,120252.98
9,137173.47
10,162726.37
11,165965.08
12,188352.2
1,19670.7
2,26518.01
3,33728.31
4,62200.02
5,63063.18
6,100361.66
7,103703.5
8,129561.42
9,131158.28
10,152150.81
11,166674.79
12,179639.65
1,11538.72
2,33139.65
3,37590.69
4,50324.52
5,84942.62
6,95817.34
7,105527.13
8,133321.14
9,132857.88
10,160581.63
11,166404.59
12,171801.99
1,29784.32
2,37925.69
3,44031.83
4,65817.37
5,71770.37
6,96633.19
7,85871.37
8,111841.59
9,142834.08
10,148002.76
11,166660.34
12,169225.71
1,29782.94
2,39524.24
3,43394.52
4,56762.43
5,83236.83
6,105859.76
7,112630.08
8,137374.42
9,127621.19
10,143444.91
11,155488.47
12,183534.09
1,16404.83
2,28784.39
3,51474.07
4,69858.63
5,62794.7
6,85224.22
7,111561.15
8,116258.09
9,128614.35
10,158148.3
11,154684.0
12,177587.36
1,17629.15
2,25409.44
3,51265.25
4,55448.98
5,86268.96
6,88994.03
7,110370.16
8,125968.19
9,129979.68
10,133572.11
11,167886.05
12,180578.31
1,19446.61
2,28187.78
3,41556.58
4,76067.78
5,63221.17
6,95871.6
7,100403.19
8,117313.77
9,132463.18
10,143572.53
11,169569.79
12,191125.15
1,18760.11
2,30827.06
3,37108.48
4,64134.6
5,92250.8
6,86954.44
7,101992.13
8,115511.29
9,131084.69
10,128037.6
11,168240.28
12,173235.58
1,2117.9
2,36025.52
3,36343.86
4,57290.65
5,86731.54
6,78726.27
7,92739.21
8,122154.45
9,144195.9
10,137405.27
11,168261.52
12,184648.0
1,-1473.28
2,36388.01
3,52012.85
4,57505.72
5,85018.77
6,99091.64
7,105824.94
8,116388.44
9,127217.38
10,149699.49
11,169558.07
12,177406.59
1,-2580.01
2,40149.71
3,46521.79
4,56963.0
5,81857.27
6,102197.11
7,82584.71
8,123474.11
9,123586.81
10,153992.88
11,166023.42
12,185085.81
1,11006.02
2,15014.08
3,41397.05
4,63254.78
5,83123.14
6,80625.35
7,113216.48
8,114817.02
9,137899.6
10,145920.85
11,166457.37
12,187135.02
1,5183.89
2,24560.75
3,46479.7
4,79212.67
5,68094.48
6,106321.07
7,121035.39
8,119221.51
9,132614.78
10,144463.48
11,164454.38
12,168746.24
1,14390.09
2,41975.04
3,40111.32
4,58074.21
5,61390.88
6,92992.5
7,107115.85
8,120509.62
9,133265.38
10,147657.94
11,169015.2
12,179769.47
1,17519.77
2,31719.86
3,53987.42
4,65415.95
5,76542.89
6,102147.38
7,108362.15
8,130439.7
9,139855.54
10,135264.65
11,175438.68
12,181081.41
1,14584.36
2,32250.79
3,42240.13
4,61816.23
5,70264.99
6,100194.18
7,104091.3
8,116939.33
9,127600.59
10,152150.21
11,166496.86
12,183107.4
1,6781.98
2,17190.55
3,50004.73
4,71877.13
5,66789.17
6,102715.53
7,107271.29
8,119943.5
9,131819.61
10,138923.86
11,172901.83
12,173795.15
1,8761.55
2,37935.41
3,29936.13
4,47811.22
5,74854.93
6,92346.28
7,108877.88
8,117585.61
9,155242.96
10,148176.86
11,163153.71
12,173624.11
1,15991.25
2,34919.69
3,54628.62
4,48085.73
5,73032.04
6,93573.63
7,109696.46
8,120052.39
9,139339.39
10,143528.29
11,177463.24
12,187941.02
1,4240.58
2,21399.18
3,36624.63
4,65423.76
5,64722.18
6,87351.81
7,108637.64
8,119470.67
9,137071.1
10,141473.58
11,169758.83
12,175094.3
1,12403.04
2,31901.85
3,45824.63
4,60191.84
5,68994.99
6,87603.6
7,105017.47
8,108999.32
9,131299.74
10,153101.44
11,154780.51
12,189252.65
1,25156.91
2,20038.8
3,55860.96
4,58851.35
5,78348.12
6,86026.79
7,112384.36
8,123248.75
9,128486.77
10,140678.38
11,153317.58
12,181503.53
1,19579.77
2,35207.73
3,44056.15
4,50744.03
5,69543.4
6,99218.79
7,101122.97
8,121147.34
9,126394.8
10,152692.66
11,161338.52
12,188373.7
1,21188.46
2,26034.35
3,43986.69
4,55591.07
5,63644.53
6,83140.46
7,106585.74
8,122602.08
9,136188.38
10,147586.14
11,172464.53
12,180508.34
1,20626.03
2,15809.8
3,13620.8
4,62270.3
5,63601.87
6,88300.39
7,102583.22
8,132699.2
9,138199.97
10,151326.87
11,171695.93
12,182947.98
1,11338.58
2,38571.81
3,36122.0
4,62585.98
5,62619.44
6,91631.55
7,106543.92
8,133411.64
9,122480.21
10,145192.9
11,171581.46
12,182682.54
1,16442.44
2,22350.91
3,40273.45
4,69960.33
5,74587.93
6,93002.88
7,104078.49
8,110535.32
9,142470.48
10,154025.86
11,183445.09
12,171875.35
1,21580.58
2,19507.65
3,46258.77
4,67812.05
5,58422.92
6,88360.54
7,100494.32
8,114384.34
9,138081.7
10,158965.49
11,163933.77
12,181643.89
1,15914.47
2,30014.43
3,36285.26
4,68867.56
5,77361.56
6,93159.05
7,98547.92
8,116326.24
9,133590.93
10,137727.0
11,151495.73
12,175194.02
1,19180.17
2,24774.9
3,36849.56
4,53482.51
5,71357.26
6,87169.13
7,122324.17
8,128436.97
9,143198.19
10,159348.64
11,157009.43
12,170221.08
1,6145.04
2,40676.05
3,40622.47
4,49989.15
5,71552.03
6,88091.16
7,107147.31
8,122007.61
9,128374.56
10,155485.25
11,159886.45
12,178749.79
1,20494.19
2,24865.43
3,40445.19
4,64733.34
5,68138.13
6,86921.66
7,109445.94
8,136432.74
9,139843.24
10,153781.12
11,169246.41
12,171414.48
1,15924.77
2,29761.87
3,47572.68
4,60932.06
5,78037.6
6,87508.26
7,105468.87
8,110177.37
9,132440.74
10,161126.67
11,167550.47
12,179832.63
1,30168.99
2,19113.32
3,36124.36
4,73701.69
5,75367.69
6,88059.34
7,95406.37
8,123581.57
9,139355.68
10,141244.05
11,163877.8
12,177315.87
1,17047.82
2,21046.0
3,55015.58
4,67326.59
5,72094.6
6,88268.65
7,103908.62
8,113773.53
9,131452.56
10,147837.84
11,177902.95
12,187572.95
1,22477.24
2,32959.4
3,36061.38
4,59668.07
5,82763.91
6,79933.88
7,110092.43
8,138580.87
9,143494.53
10,161312.23
11,166746.71
12,187743.46
1,9257.17
2,36366.91
3,50235.11
4,62319.29
5,85528.06
6,85689.72
7,103503.54
8,120763.7
9,126763.11
10,151815.46
11,151248.56
12,188375.64
1,15373.1
2,25832.86
3,38325.01
4,58123.37
5,80506.08
6,94381.91
7,99355.7
8,113231.68
9,140255.19
10,144221.22
11,165479.28
12,180990.04
1,17496.5
2,36866.16
3,34896.3
4,44710.73
5,70460.42
6,104412.23
7,121177.39
8,134649.42
9,133456.15
10,135743.08
11,146255.69
12,175087.69
1,13415.41
2,40405.0
3,51942.44
4,61819.24
5,67881.24
6,82313.76
7,107033.02
8,125576.41
9,138135.05
10,141723.22
11,170205.34
12,183407.29
1,6434.67
2,23725.43
3,50507.97
4,58123.94
5,87713.18
6,94009.03
7,101106.95
8,119918.36
9,135507.07
10,144172.88
11,157699.29
12,185611.12
1,21762.19
2,34830.25
3,57122.54
4,55665.81
5,88394.17
6,82792.63
7,96898.52
8,105920.33
9,131433.64
10,145970.22
11,169207.5
12,181951.13
1,5456.21
2,26858.19
3,42028.3
4,45792.14
5,67152.43
