Ad_Impressions,App_Installs
41484,10371
98282,16634
8128,4020
10516,5970
2366,2604
14862,6051
77164,13435
40139,9725
8146,4577
12109,4964
32090,8910
56396,12812
90887,15207
83198,14647
6030,3369
25911,8292
35369,8624
46381,9625
10241,5288
41700,10276
52507,12149
62277,11585
98957,16139
99928,15692
87958,15180
48998,10358
7630,4602
42849,9571
94502,16060
58728,11828
76488,13724
25762,8204
36737,9129
38183,10139
82266,14919
41475,9396
37579,9461
90026,14707
33870,8684
72979,13478
47636,11109
15476,5798
12371,6371
66672,12906
65964,12911
71721,13488
14819,5380
82431,13567
78272,14592
5932,4505
44167,10989
45637,10455
93109,14879
38365,9516
5624,2710
57569,11845
76977,13821
21833,7310
48314,10637
20411,7252
75699,14268
33885,8698
51921,11126
78529,12120
80050,14771
90225,14740
69808,13260
17154,6288
90737,15103
48647,11296
9708,4592
64195,12895
81521,13388
40213,10385
4130,2778
37659,9986
89830,15227
29935,9994
99190,16192
57390,12583
48344,11132
85810,14726
92935,14289
94171,16038
65682,13790
21793,7375
7086,3859
58036,11748
71182,13244
28642,8064
99687,15912
94885,15876
44438,10472
86613,14946
34650,9791
52442,11262
54666,12504
95063,16382
20672,7852
44185,10636
98804,15209
96308,15801
18576,7009
26352,9034
28322,8238
22235,7087
64126,13572
57005,11823
30191,8698
3598,2679
13258,5854
26248,8102
54995,11722
35326,9470
12554,5620
97323,14975
51828,11958
3599,3428
68189,13343
19251,6580
37084,10188
81781,14264
8461,4397
34375,9179
17448,6532
8286,3966
53429,11945
2609,2635
57832,12460
90943,14793
1583,2192
13970,5864
46669,10590
34809,9504
61100,12702
18530,6504
58127,12844
94245,15226
71394,14453
88492,14500
47549,10733
38082,8715
54665,11688
74634,14263
86208,14176
6052,4212
45417,10328
46823,10975
39550,10378
28796,9600
93676,15913
54627,11536
60610,11539
67961,13286
53323,12266
87637,14828
5581,3522
97794,16039
93540,15212
77594,13791
42883,10512
17088,6913
63034,12017
89720,14103
61384,11794
42344,9883
52226,12403
15394,5973
85425,14874
6941,3881
77489,13579
24391,8352
85917,13755
74684,14319
4601,3389
57580,12052
74645,14202
50621,11959
54325,11210
41815,9462
23943,6909
94259,15361
44204,10050
20827,6574
85443,14875
40323,10334
23236,7492
74953,13557
34589,9424
19087,6294
7351,4566
33468,9529
25154,8591
93557,14381
24403,8067
65641,13102
16509,7226
34169,9145
85700,14541
81215,14135
3439,2732
82378,13902
1866,1649
29074,8182
2251,2598
56422,11428
67341,13291
80433,14164
1950,2480
27289,8610
39576,9809
13521,6401
65291,13352
90117,14421
65206,12419
25975,7894
19254,7450
44717,11223
27566,8451
87734,15521
61695,12245
31658,9647
11548,5847
9623,4993
22886,7891
46005,11322
20732,6979
23583,7364
30679,9032
25362,7867
98906,15726
55059,12507
96464,15128
26506,8579
86154,14814
96457,14974
11843,4803
46872,9660
33900,8985
49175,10551
39830,9999
51001,11383
82846,13536
26800,7143
48173,11250
25134,7723
4438,2902
58600,11967
83558,14674
96197,15992
83197,14414
49224,11215
80856,14678
56924,12379
63782,13195
28908,7856
15126,4748
48194,10582
42265,10747
23967,7711
75604,14379
49127,10456
31163,8440
81803,14512
49212,11193
38902,9971
60089,12176
96092,15441
53272,12373
47421,10834
88718,15435
96345,15501
51191,11861
34077,9179
40789,9994
23363,7588
19589,7406
92621,14472
94113,15130
63318,12913
39729,9904
34858,8943
29968,8600
32598,9395
94457,15955
52262,10886
35204,10228
95407,15091
91299,15050
7004,3670
39343,10035
30826,8529
64221,12388
61125,12567
51697,11299
63151,12234
28877,8253
28126,8685
17102,5895
78202,14138
76661,13294
5384,3943
64935,13421
12131,5085
46422,10336
32835,10041
25531,8385
65551,12652
17363,6549
45224,10045
57281,10918
93105,15237
83975,14247
2008,2564
5255,3631
85499,14447
91876,14960
23051,6750
42437,9734
87817,14270
41992,10619
24573,8131
86021,14777
53592,12439
74006,13726
81135,14276
94467,15113
73776,13449
3988,2726
84064,15095
72643,13716
18334,6685
76072,13687
96844,16196
92889,15589
61214,11982
30321,7980
44217,10401
19732,7156
46558,9932
55646,10921
90463,14837
11483,5737
84574,14649
15159,6206
59727,12052
43824,10931
79684,14467
38199,10702
30645,8683
3535,3566
47373,10693
83592,14287
90965,15244
27172,8140
46784,10582
22206,7726
74568,13374
39662,10994
60092,12470
41458,10453
12978,5889
68570,14032
70612,14002
93626,15832
94402,16110
83315,14424
97961,16200
21165,7431
60238,12876
7063,4265
49243,11203
39222,9389
32484,8323
53119,12027
18300,6867
42952,10583
41211,10302
48481,10620
24045,7181
27567,8844
27142,8483
74030,14247
23107,7071
89996,15037
2313,2802
25945,8953
55627,12022
52159,11615
69427,12833
88611,14795
20742,6545
50301,10895
38276,10297
6266,3577
32225,8996
41823,9977
35991,9634
94642,15081
35083,9547
32858,9263
36203,9189
49782,10557
11942,4958
89965,15342
84668,13728
65448,12377
7269,4269
97515,16238
37943,10108
74979,13462
66244,12578
59777,12156
26597,8875
69223,12557
6215,3348
91451,15080
26664,8379
64568,12245
4331,3687
30795,9175
96779,15530
16315,6163
93497,15373
37838,8663
80564,13251
68564,13297
27233,7508
97537,15240
62747,12629
50074,11632
22434,7681
69756,13161
71845,13393
34295,9052
1037,1614
59781,12166
56449,12318
14793,6072
39995,9810
30718,9191
61392,12469
51015,11486
32133,8236
60033,11764
7871,4478
34788,9771
19411,7317
50218,10848
10192,5225
21382,7870
73441,13343
43104,10107
70525,13624
12127,6163
45215,10710
62242,11827
42814,10601
41595,10448
35330,9624
15396,5919
92587,16311
4342,4103
1134,1618
69691,12668
56496,11600
67559,13337
55639,12034
73522,13860
31103,8994
21801,7825
21472,6977
82739,13985
30182,8798
4780,2928
93659,14529
94048,15427
33719,8852
37806,9777
96658,15668
13850,5497
24533,7846
65090,12476
21048,6504
36537,9792
42424,10911
63155,12686
59270,12869
7191,4550
54503,11347
40991,10148
24490,8768
16493,6091
61735,12466
12719,6140
12370,5989
61559,12093
42551,11290
99716,15810
20727,7132
29041,8192
79076,14731
40318,9445
86920,14578
30427,9331
20336,7449
30600,9590
19392,7546
14315,5512
89420,15204
89487,14368
97723,15946
99046,15213
12750,5654
81166,13624
90285,14786
65701,12581
70610,13223
87022,15194
32361,8641
30770,8210
75839,13840
95588,15844
33562,9057
86745,15028
53787,11543
38591,9731
57769,12390
21533,7923
47375,11185
54774,11765
28638,7799
65518,12802
16008,5846
2081,2448
81970,14090
21663,8138
26530,8756
95614,15763
55582,11080
27099,7816
87005,15293
21299,7224
23998,8010
62737,11889
32444,8226
3687,2891
40816,10404
94352,14634
20981,7591
42917,10620
92738,15778
12400,5251
13908,6583
52930,11086
73393,12582
91478,15160
67499,13404
12622,5288
82319,14473
41855,10755
30795,9483
28961,8905
87509,14678
81996,14218
35325,9213
81850,14332
42069,10638
74535,13185
11908,5165
76999,14233
56096,11766
12881,5763
85668,14955
91747,15072
32938,8655
49608,11951
73359,13740
86194,15155
81935,14202
57136,12106
49375,11717
3278,3027
77904,13979
30604,8235
56331,10859
35916,10390
62729,12534
31884,10150
26712,8465
19588,6693
47422,10806
62620,13302
14419,6716
78545,14481
55445,11016
37204,8878
70801,13951
25048,8217
52532,12243
52186,11386
15350,5722
40578,10234
58093,12282
10152,4654
38312,9163
25322,8289
81945,13886
57632,13010
42343,11109
7378,4683
40199,10867
37531,9978
82466,14249
99010,16540
52215,11696
86170,14476
93660,14798
5594,3400
27671,8892
5431,3650
1480,2814
46436,11099
33335,9531
34315,8941
49838,10936
43844,9785
79311,13702
40146,9732
28675,8370
97614,16613
97335,15326
26339,8777
74601,13108
28804,8213
40099,10120
70091,13736
34156,9249
13300,5674
95533,15837
20954,7335
6114,3185
64304,13461
61496,12577
48241,11084
52041,11509
56555,11186
67338,12233
42904,11269
53326,11385
49087,11045
10841,5054
9966,5110
72069,13104
29477,8390
69886,13130
64172,12891
67714,13323
41817,10216
39474,9031
3079,3261
66145,13184
75414,13045
95469,15406
84078,14347
98418,16253
87299,15099
66308,12285
16911,7526
71938,13409
78087,14339
88752,14820
39887,9564
69755,12955
78014,13051
52499,10488
20172,6970
81241,13919
42458,10159
83486,13988
