Company_Profit,Bonus_Amount
1197769,57707.24
766288,34771.33
2802276,143022.25
2138258,109921.26
4767607,241457.99
856318,41037.63
633343,29962.86
4962350,252633.01
228687,10441.7
2982075,149712.24
2893567,149254.76
868308,41349.34
4055290,200814.23
2979818,148143.94
3500314,176007.35
2469869,120055.34
412922,17062.26
1205555,58905.89
1463116,75217.32
2703055,136470.53
4026076,200271.51
1827471,93006.94
2474480,120181.88
2566273,128510.14
383039,19104.18
235095,15724.09
4196371,210960.83
2281134,108055.12
4121275,202279.55
1928436,97576.24
1267146,57537.81
3560486,177853.72
2028044,99792.83
2620117,130868.8
4167419,206390.93
1755088,90444.41
4299560,213815.35
3675735,185164.11
2424657,122545.96
3679295,180298.2
2848750,143289.52
1224634,59520.37
4801267,241243.96
3619233,177691.3
3939090,196017.93
2850070,143673.15
3041192,153032.16
1136606,54075.39
1198489,60777.02
797926,41125.32
523640,21943.49
1994293,94664.59
4945978,249100.22
3141051,153509.14
4574514,229020.33
1740099,86515.7
3345901,165726.36
3503666,179870.61
4964693,245137.21
1779074,86493.85
2172452,110580.1
3115033,156696.69
3418619,171335.47
4498576,225766.65
2382505,117401.07
1918370,92733.01
4053944,207387.98
4629296,228054.38
1970487,92558.56
1286963,62160.9
4213938,213119.06
387389,13318.15
3531108,174020.45
3155049,160478.66
2597432,126090.07
1132270,57155.35
3307124,165366.98
2304657,115413.56
4362373,219970.29
3613450,176885.94
184844,11979.17
1559419,74372.33
2716484,134377.16
1184511,58165.35
2472863,124908.26
2781393,134346.32
2288094,119259.87
2055316,101919.35
1294639,67104.13
876847,40150.48
3831591,189985.27
1670510,76736.66
929454,48981.7
855727,39715.83
1648272,78929.27
3324650,167854.27
4070048,194107.69
4676999,233179.16
1095137,60103.84
1183466,56154.39
1474180,71037.47
3035367,154556.92
4599269,226391.73
4930941,250818.82
856581,46105.64
4008166,201966.36
1398405,67019.36
1473229,73366.85
1403333,69344.63
3652922,182910.76
4414490,221654.64
416689,19240.87
4288728,212819.31
3844019,194374.41
2470778,130505.8
1362473,64460.81
2514533,127979.27
1664031,84788.07
1795359,91174.42
4167082,209066.94
4668659,231787.39
1693432,85104.85
1743905,86311.74
4011798,202252.83
1363557,69554.31
4367317,211135.22
4860698,243585.36
1342690,67830.4
3235725,164949.07
526861,26372.24
562980,26909.72
4650134,235315.35
2084897,102008.5
3406545,165750.13
3936076,198674.69
832200,45526.76
1770285,87444.74
3470823,171293.02
1665414,86891.39
2012555,102165.54
833196,40840.37
3063278,153921.34
3881101,191090.12
1553528,78666.07
3823247,185237.27
338408,14336.94
3427868,170910.05
4820652,241508.85
3453058,171460.35
1223125,64069.69
2464695,123768.34
2990931,148121.22
4053764,202060.25
2439176,123885.95
4475690,224946.11
4396900,218906.34
657366,37240.05
3117953,153101.74
2086272,108843.78
3992057,195296.42
2566468,124599.72
3881172,190670.78
1197331,63453.58
342616,15380.67
3642196,181222.88
977425,44697.49
1332241,65064.45
1591553,78850.34
4031677,203349.28
4558440,228970.2
476182,21813.99
4290696,210479.45
4248898,211684.09
3438206,177327.52
2535278,127694.5
2276609,110496.99
1195864,55147.56
4037330,198887.03
2527482,125450.63
4816216,244437.39
2937622,138920.87
1271201,64405.88
629893,28582.25
914960,47830.3
3877666,194579.35
3611219,186936.23
1196907,60236.98
1081575,58852.55
1788842,86881.34
1268732,62548.43
2708065,129500.48
3091289,155036.34
3625345,180493.44
1292443,65850.18
1030525,51025.57
4072244,207864.18
279465,13236.25
118308,7522.43
4926136,251189.35
4520522,231313.22
2445496,123474.52
1108387,55844.62
339830,18234.96
552770,32516.71
2360729,118335.56
4805730,240736.62
623283,28654.87
4023149,198823.15
3092694,156348.63
2463710,120480.83
4754072,238668.03
4631446,230718.64
2023616,99270.69
2188703,106904.63
2495921,132026.69
3395878,171423.85
2093379,100550.55
1897795,102372.07
499272,25409.93
2657289,130706.53
3127967,155795.97
2568673,133256.68
4934600,244597.19
2953684,146434.87
3834817,193427.27
3769315,187775.56
3912359,199737.43
4859122,240656.01
2456698,120778.67
1607924,79288.92
4749876,236692.23
4591186,230599.08
2988633,148834.45
331526,14420.82
1751234,89070.44
4061936,200743.79
4049890,205017.75
1605827,74525.42
204484,10966.0
4154840,207541.38
623301,32312.22
1629680,83003.08
3800998,190152.33
3795363,196017.33
4607770,232324.66
1144176,62725.69
1535921,77674.19
2172765,106824.23
1571374,72357.66
3405910,171409.83
3595798,181713.55
1803067,86386.86
2277745,114012.13
1475820,69585.43
3444547,174721.52
4665785,235308.08
3798700,184426.52
305304,10862.25
3718868,179781.45
4051644,203689.66
3414540,171868.99
4637821,234501.98
1707055,82063.97
4654393,231359.71
533334,24355.41
730485,33764.58
3368054,165576.41
1799647,86118.01
3098141,156064.01
1327993,70772.36
441357,24714.03
4719417,234748.47
4574207,228383.05
2586311,130499.18
3629026,181904.7
544941,24537.61
3757222,189211.09
3785944,190843.54
563167,25332.7
1269971,63867.6
921301,45397.73
3853081,194076.58
3419652,169007.57
641796,37875.93
1072222,49426.63
3886648,199774.08
2597018,127346.29
4740932,238711.78
1682065,80848.37
3190216,157250.13
4332422,213923.44
4057602,201321.36
3833415,188815.72
3970600,205017.03
1768424,91509.92
2127328,105500.36
770828,41519.86
4708233,242197.88
3757962,191064.39
3897467,199425.35
4633686,235451.33
575119,33115.16
4779488,241934.17
4328587,213330.52
4941958,251703.29
2922372,146289.2
4600109,230967.3
2640901,125848.92
3279362,161660.76
4917290,249600.81
2775528,141763.36
1294332,67128.23
1140267,52700.74
1009734,51206.21
383087,19006.55
1376971,71035.8
3078001,153497.76
4915487,243482.38
1869190,91585.88
3716039,178168.98
3586534,178494.74
4552455,227135.52
3364205,164033.97
2929477,144965.83
2066470,111260.02
2157709,105426.17
1539585,80020.68
2140567,107135.99
1109138,56102.94
3586580,182022.2
481466,17029.89
790074,41242.36
2089191,101403.11
584812,31286.25
3814220,191835.12
4321681,211019.32
3475153,178379.02
4545988,229500.08
409988,20899.02
1995231,106557.82
617335,28495.35
4013278,200036.68
2258163,116107.19
156178,10500.25
3906514,196833.52
1943416,94584.59
2460945,124119.25
2618158,139745.44
3138514,160451.81
1817549,93055.67
1147507,67542.67
3497041,178258.9
1658711,84780.7
1754429,86884.95
388041,18002.04
2380685,115454.71
4419957,220785.67
4405310,218574.16
2573240,128196.75
3037355,152622.66
431308,19906.05
4338314,219753.3
1397853,69347.45
749102,36025.58
1663039,85392.29
2279810,114309.75
2073388,100383.98
2360650,113561.92
2666805,132146.67
2647158,137173.02
2732130,138127.54
215663,12615.64
2659277,132359.82
219593,12062.53
742799,39608.94
2481250,123561.1
1883492,89998.4
4136635,204432.34
1724824,83843.92
2634573,139245.34
425626,22222.0
1956931,97116.27
1663559,79130.82
2903217,147590.86
1250363,63916.36
351906,18007.46
4139201,208334.22
259465,9552.59
1046796,52334.91
3241401,162398.8
795352,42082.18
4163298,211128.6
4077244,195657.48
423006,20469.9
1021368,53757.45
781745,44153.31
3210198,157378.82
449903,22321.46
591993,31589.3
3510696,177373.03
1640143,78304.57
2685170,130946.11
1148489,51033.24
310859,14180.74
3374568,166223.73
1265134,56829.27
4780228,240323.89
1689881,83685.92
3225150,163001.62
4581638,230188.56
2026057,103762.74
2635121,130801.07
4345619,217251.78
2284272,113669.76
3467158,176221.19
4319302,218114.82
1584081,80669.1
975751,44740.4
2280070,119993.98
1102424,53704.81
3946642,196440.76
3904640,200250.86
4726701,236623.26
891549,43457.65
2422025,123279.57
2872291,140577.78
3247380,157286.91
340340,14821.14
4887085,249633.27
3985563,196651.0
4431478,220504.89
4244336,212732.41
2802325,141828.61
2456684,123932.33
4517489,223147.73
3146644,162013.85
1229198,61119.66
3665793,186823.18
2638639,128472.05
2691409,135938.31
3712967,187439.26
4739842,234653.17
4188434,211595.6
4024156,196971.14
2914738,142662.85
1549236,79575.24
3971341,194143.91
1361159,70200.5
2067782,100160.8
1730107,88781.33
351208,12260.53
1359508,67055.17
2666303,134894.48
4978116,254545.95
4600719,227678.17
2422864,115690.66
2681395,130619.77
4291036,216401.63
709565,41325.07
2610786,128530.98
4782343,241987.99
1103810,55454.67
1843232,93508.31
997436,49179.74
3243633,158947.55
2118117,109778.41
4811928,239243.64
142716,4804.27
4542403,227702.4
1907479,94986.66
3533567,182831.18
4820512,241328.55
2556741,127857.95
2921763,149146.91
902373,45237.23
3141854,159046.96
2193402,110730.5
3132087,159563.27
649710,35688.03
759813,35379.63
4773728,235414.58
270930,10074.7
3366637,169489.43
591776,33978.15
4785895,233999.27
3305398,170846.6
338430,19600.3
4646224,228738.29
1798584,88845.92
3420410,168258.83
4551136,231256.69
3446020,174535.68
1243849,61187.43
2730159,136450.31
4705759,237675.77
2206560,109545.04
4392434,217162.97
564822,27899.85
860213,43930.63
163635,5045.77
4227892,210484.7
1534111,76544.24
4901275,245120.3
4640035,235798.5
4499612,226668.49
1458469,74384.34
1039367,48639.88
498550,23452.15
818384,41730.86
1697829,84681.72
2269406,116046.95
486716,26308.92
1172812,52461.25
4012720,201364.56
2011312,102012.61
3617103,174655.03
4424767,222283.03
1157891,66159.67
4988411,247890.95
4943018,245730.08
3634133,182380.31
4699001,238058.69
4677023,236601.3
1718040,83473.06
2232202,112594.39
2788019,138287.76
4715767,234043.11
1466810,75922.08
3684984,191516.43
3319933,165354.32
378646,17134.2
2742650,133852.22
904675,48621.27
2567389,134894.02
3404027,165700.85
1430310,70514.9
3190188,152906.4
1669746,85392.75
1995623,97802.66
1571261,75640.94
4290464,212663.69
4860169,238975.59
1803345,93806.91
242428,14508.93
1278374,67981.9
2027821,99811.27
1590774,80679.97
3486915,175676.54
2453323,124172.78
3217850,159458.1
842687,43911.83
2498222,127518.85
4368923,219170.46
1571439,79302.57
3277997,169291.72
790987,41893.06
1146247,54902.97
3301689,164127.41
3238276,166869.3
4044787,210232.9
3176071,157090.19
3885512,195917.07
2506688,126517.89
1381689,70505.37
2786446,136900.1
453138,24399.79
4945245,244867.46
4615787,225516.91
2247404,114894.43
737765,42398.8
3176821,157640.39
1009934,50540.43
1309604,62753.46
2339426,117539.16
1368647,68058.49
682489,31565.43
3789929,187714.64
1531996,70625.29
3743102,182027.56
3340027,161072.14
2857970,140812.03
1333328,65735.97
1481195,75100.83
339178,19891.85
426982,17000.8
1257926,65912.99
4705958,234329.98
1425589,73229.41
1071253,55500.22
4564431,228917.51
1833593,92887.11
4003911,202285.27
3026327,158884.43
1379382,77421.45
2030160,100505.35
1794478,93994.81
3383464,169350.34
1508106,77286.18
749185,35367.71
2374783,122294.9
3404011,171993.25
536036,30493.68
4614956,228739.35
1159094,49830.64
1244837,68316.24
4754603,235727.3
2568579,128131.55
3476605,179506.09
4572051,225566.39
1638145,83641.1
2993788,155964.05
1411901,71540.97
295736,21149.54
199462,10255.35
3075602,156966.08
818900,40587.8
1878586,91643.24
3705084,185909.14
4333385,209906.06
1335444,63904.37
3943263,196632.75
2159160,109092.41
1376109,74095.29
2250077,111692.96
1667194,81165.34
354182,18565.96
3799027,188008.3
2569658,123556.11
4039169,199918.18
1952459,94312.45
4182650,211423.03
1334122,64548.64
4072402,205893.96
3646121,180262.17
2078434,104906.64
1975100,100462.56
4636638,229790.6
994948,46752.82
3805157,192542.2
1758542,85341.6
3736766,182516.82
305259,12705.03
3880281,191993.27
4751467,240785.32
4343522,211391.72
4189586,213877.66
3081694,151690.9
377384,19630.97
936038,49238.26
4258507,212228.48
2671241,130626.14
4191203,214838.83
1308637,64591.5
3803250,188944.73
4217375,216901.37
1163270,56796.78
586935,23063.36
471672,28382.4
256182,9540.7
4896788,250715.99
2638921,132530.84
2158361,107748.93
973874,44747.5
701424,36758.91
4409400,217408.97
2245980,113962.17
2842128,142438.16
755556,41754.56
4055785,200194.84
3181013,155195.76
3789317,187620.29
4601871,231134.35
3021774,155452.63
3128172,154973.69
2964208,147583.5
2369544,118917.36
3746053,184676.42
1724121,82280.45
4793108,239420.64
2391408,122111.6
4590620,228607.19
3759849,190620.38
3639843,177220.08
4420192,220728.59
327329,9828.43
4262528,214128.32
1620498,78174.39
2131941,108966.54
4600580,220662.57
3503455,178320.34
2808442,135997.71
4493395,222956.34
2273316,110825.43
2533194,128831.22
3607211,181033.51
3832422,194111.53
4446735,223507.05
3500183,173541.64
1195776,56844.04
3283561,165902.47
4182769,210715.49
2644290,130111.24
4597958,226989.03
2216538,111763.65
3690590,188445.62
1764111,88235.66
945734,46582.2
1566322,77494.43
4254790,208397.43
355433,21299.61
2442329,121433.2
1876016,91192.44
2686471,129266.7
239559,14246.81
4683660,236640.04
4738942,237442.5
2759559,139831.91
338626,16519.69
3992253,196006.57
725102,40067.26
697590,37454.93
3386784,166673.38
941258,49814.39
1335712,70144.07
2323941,116486.78
2086677,102893.24
4538147,228196.68
1742393,87382.98
3250453,160692.48
3320256,169695.05
706296,37782.22
4642125,232973.96
3591443,178751.98
1559805,81902.25
4480224,222099.06
3160035,159587.19
898595,43181.16
4944164,251645.13
2529641,125081.04
2641944,131166.73
1584861,78611.3
2368580,115824.98
3219685,166588.6
1396118,71757.43
2663528,133521.75
3617974,179301.88
418553,22604.27
2519798,122736.18
2588463,125504.86
4138112,204565.41
2554279,130098.98
4370820,221115.86
1016376,51135.63
3839820,191370.91
3553755,177568.62
1964481,100234.74
3150516,151324.94
934466,47956.84
1457410,75162.36
3688214,186696.31
3036710,152791.59
4447491,224051.32
763548,42932.26
3063366,151203.65
2361765,117951.97
588507,28851.0
2208967,113990.96
2127493,105394.98
1514203,73077.01
306100,13213.45
3898608,190344.57
2349119,116824.04
1146959,57034.96
4150611,203613.16
1294692,62919.57
3043338,151075.54
3183420,161740.18
1111061,53013.33
2501978,121636.93
4404434,219284.41
1420250,73243.99
4731406,235965.86
3483500,175543.95
3914335,193505.79
3992316,200635.47
2393132,121268.95
136161,4073.26
1073958,51419.17
1349940,61420.46
4920777,247528.77
848382,40093.54
2594739,128976.73
2460467,122480.75
4921377,247517.05
706875,33621.7
3383764,168687.54
618693,34588.54
900710,49776.09
1918352,97583.37
1111176,59260.09
1649479,83496.04
3881887,193485.85
4960794,250143.27
418099,19241.78
421653,18184.87
1284568,61645.6
2529100,123294.55
286620,15027.47
3076574,154080.47
2959117,140904.69
2417391,120098.03
2450756,125122.8
4761833,242729.68
4025566,204269.51
708221,31205.39
2202387,110791.87
3568014,177955.54
1915566,99765.09
4774100,234784.38
4475580,224944.25
4471164,227407.65
2235365,106073.81
2611706,129515.13
2472363,120308.9
1086185,56281.18
4730745,237396.42
3471032,176110.59
4071354,201167.49
1401101,69392.54
4613877,229903.46
1888090,95384.51
1402310,70956.73
1701454,81321.61
2743387,137644.0
3230826,155967.76
4929937,248140.39
1520398,71245.48
1760666,89928.14
1929641,94274.87
1780573,90647.17
3678813,186758.15
939078,44020.94
4301865,218817.7
3741829,183946.91
4806330,240707.67
987627,46951.95
4595167,224660.99
4049440,203242.78
400489,22897.17
4921837,244838.76
2143313,109429.3
778097,35721.5
397266,21578.9
574684,19837.06
2646234,136026.98
1098753,53227.7
1445952,68751.31
4651800,230871.17
4336023,222451.46
4625221,232626.56
3012566,150001.42
2975316,156629.37
537923,28939.6
2506555,126335.67
4091408,207889.38
3632661,185333.84
358906,16060.48
4391687,216364.09
1751501,84619.56
2249886,112685.45
2649521,132243.07
