number_ofvisitor,total_daily_billing
756,198926.27
762,184503.75
276,62283.62
618,151364.42
631,155124.23
809,200368.11
634,163017.85
816,211409.67
825,211100.21
652,175391.46
175,50169.19
339,81585.7
548,136437.69
521,134204.42
801,194467.66
886,219941.38
571,146003.41
773,202810.41
71,17916.71
957,240214.81
206,54081.64
720,171329.43
311,75945.31
159,35476.13
824,209887.12
550,135306.94
914,234580.69
415,105929.76
62,14703.34
112,25188.67
73,14681.55
911,235811.4
402,90321.79
389,96831.71
68,17428.08
900,213704.91
791,204294.7
137,35304.09
630,161155.01
199,53468.58
877,223801.32
839,213798.34
141,39295.58
194,50452.32
912,232944.34
224,69628.38
440,105730.04
194,51073.48
509,131443.16
752,180306.58
184,55465.53
590,150752.39
286,73059.09
761,188451.34
821,209478.07
921,224665.79
679,178400.44
833,213489.03
641,159635.27
391,104956.82
636,150297.86
748,181962.99
90,22812.66
295,74274.49
877,221516.84
508,128057.87
619,161001.96
791,190484.72
673,158697.94
253,56282.16
601,143785.31
522,130731.97
107,26100.1
238,61179.08
734,185393.43
638,160973.23
97,16662.74
139,33781.96
572,140565.11
617,160505.17
537,136140.58
840,219454.87
594,143716.19
229,55910.53
165,45982.99
77,16932.7
164,43045.52
949,234374.58
269,73243.33
787,189893.67
804,210748.8
228,61018.04
443,113409.97
869,219390.46
761,186951.12
826,210221.95
835,206342.81
755,178418.04
643,161401.86
729,178720.89
115,29667.06
71,17860.64
385,89356.38
150,45686.14
401,97107.9
891,228274.9
922,227120.07
979,244999.91
225,57834.29
321,70254.67
98,21575.13
403,102225.77
662,165948.09
624,156332.79
985,250966.24
361,86358.18
403,101237.2
925,224599.23
894,221107.4
993,254523.75
86,21688.91
957,237011.01
768,188042.77
783,188957.02
784,200872.4
398,110185.52
403,98698.92
593,139240.74
413,111006.49
712,173554.06
635,160692.4
633,160903.02
326,87147.48
252,61866.27
957,241582.04
994,246881.36
558,129544.28
664,163927.87
224,57871.47
260,60008.45
302,75961.31
403,102102.84
367,98454.18
855,209119.0
915,229974.46
415,98290.75
203,39828.25
345,83867.58
705,173515.44
580,146717.14
995,254555.53
590,148037.15
414,100254.53
983,241638.49
750,193327.28
725,184684.79
390,93083.36
315,71919.77
224,51575.52
733,188194.59
557,134529.76
677,171550.14
413,111714.33
300,71021.26
568,140115.28
535,133592.82
246,53473.57
324,77449.9
415,104639.97
594,143637.84
713,188937.15
584,143537.58
304,75112.29
135,30878.88
917,228034.68
230,53888.02
927,221372.98
198,47698.56
387,105784.57
663,173893.71
140,29726.11
598,141519.31
98,14235.72
970,237635.22
88,19221.34
591,149761.51
604,148924.28
255,68141.75
275,71716.96
487,123481.44
81,19642.92
687,176687.89
144,39171.8
482,113200.43
51,15392.16
560,137126.54
352,92595.17
536,137284.95
660,173595.43
584,136010.49
439,111285.68
902,222248.75
779,205401.18
783,180575.83
346,88685.85
561,143035.22
859,204061.01
998,252096.2
633,148163.29
728,178379.63
274,70544.7
699,169863.31
259,65133.0
161,40215.89
789,199924.23
794,193157.69
552,142627.43
611,138299.39
380,102594.96
797,197965.25
441,109475.65
818,206041.35
761,191204.47
758,189486.82
562,146736.56
500,117365.23
332,78226.14
414,105667.54
238,57666.53
174,49954.39
737,195443.11
840,210025.34
989,238646.83
536,129597.27
985,236037.03
956,242094.97
926,226766.14
700,174203.71
917,227803.23
663,171398.99
848,212279.9
360,88646.57
457,109649.23
367,94769.56
196,43494.81
550,131229.94
401,97281.95
857,224671.59
407,101254.3
322,80244.08
995,250341.92
916,230163.94
559,138661.7
61,10409.25
192,45803.12
216,52966.55
318,72422.9
143,34671.25
155,39727.01
836,206320.95
762,196692.6
362,91875.63
653,159441.46
285,69182.28
109,33391.78
796,195918.4
745,182238.54
458,110271.41
409,102621.73
282,71599.08
949,240647.39
997,245615.22
688,179590.38
150,40052.78
696,171917.51
794,202634.69
629,166767.97
136,36430.42
797,208046.3
157,34204.6
503,116108.06
990,250164.26
698,180179.33
426,99865.97
826,212713.05
436,106815.98
894,226547.65
112,29321.58
279,72074.0
424,108834.86
287,71318.07
910,225342.31
296,75721.73
435,107367.65
720,176533.57
87,23340.5
293,70262.78
568,141026.19
409,99594.7
443,118551.76
126,32027.57
492,115078.43
818,210730.58
86,12435.66
458,125195.12
399,99947.64
627,153629.3
661,163432.29
893,215287.78
310,76982.09
873,216021.07
512,127687.47
603,155248.75
497,125767.4
98,18719.12
863,210798.64
120,31256.25
295,76201.5
51,12389.34
884,223777.03
949,237964.55
111,28605.62
929,236448.72
897,233861.0
588,148494.56
391,113164.76
116,29722.08
930,233141.23
427,116517.42
706,175675.12
775,184695.2
997,243777.76
888,226525.27
106,28940.77
335,79105.97
505,116460.13
772,191097.48
504,131990.61
242,59932.52
961,238470.49
675,163253.27
554,136880.26
171,45412.87
921,229294.53
528,131154.58
152,43605.29
716,175103.92
635,161098.83
403,99963.86
224,64199.02
63,20077.45
947,243437.48
728,185074.67
616,151545.02
519,136830.61
75,20548.24
93,24374.84
630,153540.75
87,25450.51
897,222116.04
573,140607.23
154,39992.94
805,198156.81
413,99451.78
539,130065.67
322,85644.2
842,217659.31
753,197811.8
137,38923.97
700,163431.73
707,178351.56
725,180016.17
820,216945.85
388,98964.57
375,89596.05
648,158369.17
888,213264.46
416,103650.9
925,223397.2
800,189903.43
826,201842.77
755,183627.37
689,172608.61
171,44689.19
805,201271.41
608,151441.68
995,250706.9
369,98015.71
414,98517.64
673,169891.66
352,88126.78
124,33042.74
500,124040.05
430,103053.96
347,86053.57
354,84858.49
79,14804.81
57,20178.44
470,118257.72
902,215623.91
57,0.0
800,199240.65
240,56837.68
177,44367.84
572,144212.49
305,76186.58
282,66596.7
426,111357.02
747,180926.63
682,176584.12
979,247663.61
728,178714.31
705,178450.77
888,220217.82
949,244082.45
401,97068.7
662,169522.81
479,113418.14
71,19439.98
760,191492.79
318,82676.43
131,35217.62
731,181227.6
979,235048.34
560,133287.58
62,5180.54
974,242158.2
943,241414.2
992,244296.15
246,59519.53
656,161041.44
316,80244.05
880,220867.69
919,227653.09
100,20148.12
237,62382.62
352,93475.69
53,17263.49
824,200271.47
392,86620.69
80,18806.7
679,176632.88
770,182547.24
251,60692.56
647,169796.73
591,152654.44
206,52655.97
770,186532.59
92,30461.33
134,32571.32
455,102506.17
737,191480.24
792,192813.89
409,118156.68
481,119334.81
929,234367.19
199,50215.13
972,241671.62
368,95966.6
309,78254.72
907,227054.83
536,128850.83
939,234004.7
52,7123.37
386,98527.9
796,200698.69
985,247132.31
388,103213.86
643,164763.08
813,213675.62
973,248173.05
934,234282.72
960,238513.03
356,81940.19
715,185626.26
340,87852.14
431,105486.6
897,225798.68
832,208677.28
950,237042.32
223,60377.48
73,10507.94
51,17013.92
748,193592.97
213,47687.98
549,127463.69
606,153825.86
400,104829.1
143,31347.08
253,56255.06
172,33597.88
86,26915.89
679,169225.33
902,232017.39
189,33367.24
683,171166.57
793,203820.58
278,64803.33
468,120696.06
967,236475.04
542,130758.88
789,197604.1
934,230472.04
377,101098.74
780,195043.97
204,58033.22
405,104618.24
56,9442.68
564,142114.02
53,9083.73
777,200020.8
825,213536.87
94,14857.29
254,66330.78
250,68554.9
965,245716.1
299,74234.75
261,78974.42
182,46680.4
735,176334.36
118,32965.14
340,90461.95
704,178956.46
578,145529.15
381,88299.56
479,111485.33
809,197407.08
789,185217.92
494,131145.99
220,55353.21
427,105071.22
896,216810.26
255,57326.4
652,163099.54
675,167302.99
71,18408.54
186,39856.81
352,89916.12
774,199902.94
52,11570.1
485,125170.46
848,211130.34
62,13575.76
563,142895.16
416,101666.14
824,202863.23
846,216909.05
949,228158.22
181,45700.69
905,220962.42
795,207782.52
966,246034.68
804,207393.95
734,184484.98
432,111158.29
973,244303.31
313,75434.08
603,159605.66
194,52017.43
442,106379.28
543,127921.72
494,118416.31
901,225531.36
374,90242.27
916,233667.7
858,215894.77
974,242253.26
509,127257.2
615,153134.19
721,179080.95
272,69926.74
784,193430.79
938,228662.54
604,154739.32
630,153521.68
932,239201.94
149,36425.62
765,189016.6
257,59577.26
321,78703.94
966,243249.52
210,48551.96
715,182431.97
948,231465.01
840,214574.66
138,35050.39
743,183498.43
389,99169.24
96,32014.63
805,207015.84
810,204322.13
802,205180.24
167,39632.63
725,178100.6
852,216559.5
220,56188.96
466,115049.38
566,145533.42
821,205469.22
619,161171.95
485,110675.69
249,59721.37
508,131617.47
924,239261.71
483,127386.75
460,111835.22
699,181087.18
428,97939.28
879,215150.16
939,233457.93
798,201769.67
197,44343.89
849,211559.58
865,223063.39
268,61125.19
226,50233.17
515,124799.71
843,222688.38
939,236846.05
212,48711.24
333,87847.05
882,211318.81
531,132095.42
936,234672.36
459,120310.54
747,179548.78
55,20171.19
99,29879.75
866,223181.36
491,116747.5
95,32423.55
266,57092.43
258,58239.55
395,99640.91
454,111611.29
657,157545.81
74,30317.81
401,91765.24
174,34819.5
922,232128.32
551,137478.16
112,20687.83
388,107898.61
371,93267.0
212,50154.68
385,96246.1
513,120385.44
338,89940.43
292,74303.65
355,87508.24
201,50242.85
144,31561.02
456,119678.52
386,93232.92
146,33719.56
854,214494.29
405,91220.91
112,30753.68
809,202108.66
489,124909.29
368,90792.89
836,204789.26
966,242072.2
600,154964.08
665,163478.54
132,37149.96
761,188757.5
459,112466.8
154,42927.98
228,58732.28
621,148401.8
817,203244.16
387,90941.63
255,66387.39
259,60199.79
790,198304.17
909,229845.55
683,173396.31
685,168513.82
402,100744.43
439,106261.89
696,171880.28
749,182506.83
494,123779.35
694,175890.07
652,158782.45
953,234058.64
151,45727.25
210,48299.35
957,242844.98
406,106535.56
686,172923.82
854,215323.94
192,48358.27
834,201677.53
598,154854.36
996,246766.68
462,119663.0
308,76886.97
715,181143.71
665,167609.87
170,40165.51
862,219456.67
695,167070.51
148,43151.73
265,71761.6
804,199673.69
792,199256.69
787,195484.66
487,117600.31
521,129821.58
452,114364.21
62,22155.33
362,89503.45
284,71050.32
890,229028.95
132,35539.29
292,66016.59
785,196098.27
390,101683.36
273,80537.48
234,59427.05
735,173338.04
829,198145.51
462,112065.22
146,31758.99
370,96639.56
866,225852.77
176,47878.22
949,241784.61
264,69308.08
589,149064.46
540,131196.57
99,28692.46
317,77424.56
132,37138.14
293,75414.61
274,68500.52
579,141034.82
787,196393.22
412,100090.01
160,31374.63
416,98454.7
439,111215.13
373,80230.73
637,171131.31
72,15481.66
205,55540.7
252,52191.55
781,190351.43
601,155555.36
147,38836.73
353,86272.15
211,62688.42
774,186436.89
653,168726.64
751,185602.93
491,118511.42
723,170917.29
106,17383.62
794,199199.11
590,147880.68
907,222947.44
766,190479.0
685,170506.69
485,118898.24
403,95744.46
516,131640.25
569,148477.89
910,229375.36
156,41179.09
921,234030.16
961,239085.14
653,160036.47
719,169799.77
392,95235.33
910,224347.82
133,27990.02
898,225673.21
459,113784.44
88,24134.11
82,14876.32
895,216128.08
848,215340.97
769,196378.83
838,205293.9
227,54965.56
433,109620.08
951,240649.57
749,178466.71
264,70922.8
907,220106.75
250,55484.19
446,109431.77
875,216584.23
733,183390.74
256,64784.01
337,92729.88
620,150439.1
920,235322.61
285,63862.33
642,154314.83
478,114798.48
738,174848.99
878,221738.24
601,156347.67
131,37284.27
211,45039.88
162,51899.33
650,163058.07
573,150974.5
542,134802.83
448,111356.44
924,229120.65
521,140578.29
314,85439.14
793,197958.37
965,239644.05
138,38225.04
416,94682.3
265,55381.75
610,147320.4
319,81628.39
950,242807.03
943,229528.7
865,223941.53
874,215818.98
910,229633.36
621,152551.78
505,125666.06
386,105531.61
807,199069.51
348,82293.34
263,69083.46
643,165620.43
908,219460.87
113,30087.39
819,207433.47
818,213225.74
679,167738.21
881,226984.32
538,135306.7
377,92753.02
902,221787.4
585,148732.51
435,102910.06
797,193787.78
364,94024.94
663,174986.83
467,109656.48
361,86587.99
509,128714.91
419,101987.14
54,4098.95
158,35225.53
941,237698.14
232,56599.54
680,171834.97
341,78429.29
889,223930.14
911,217274.69
744,189906.88
699,181589.06
134,26534.08
223,52890.41
613,145837.93
787,197209.03
787,197514.41
693,166560.09
233,55355.26
316,84383.04
519,132531.91
154,39477.87
227,62238.1
750,196527.31
712,178690.47
431,109285.88
162,39085.83
335,84602.48
172,39474.16
137,25820.86
586,150493.92
591,151237.31
728,182350.62
635,159381.93
941,231768.48
956,245014.29
634,152425.75
469,124293.87
673,171170.14
772,194460.3
741,187005.85
566,146567.32
893,220440.92
763,194679.28
305,74253.87
703,178075.52
965,233380.35
581,141875.84
989,256021.95
149,43909.0
330,90744.43
218,60203.58
415,100579.25
432,105451.89
374,98446.28
282,75899.97
140,41930.23
819,205716.18
957,238925.94
77,25231.34
93,15612.08
702,174655.55
646,160211.75
860,213770.32
360,96625.81
953,241344.24
941,235867.82
881,212618.45
422,99829.21
829,211288.66
346,87771.74
93,29391.38
60,11441.59
836,209214.7
430,106661.52
877,223675.66
761,200556.86
972,240187.21
554,128319.13
248,64436.39
518,131571.29
170,33418.76
972,238065.72
63,13552.88
526,137221.02
457,109097.29
625,154910.21
781,185405.9
713,180686.13
807,195538.48
947,247616.88
997,244998.23
144,40747.48
317,81930.5
242,56168.08
493,128800.19
107,16638.68
143,35622.7
347,90279.81
562,139293.79
455,108029.57
411,110648.61
377,93612.45
958,236724.34
255,58223.79
242,60978.36
273,67184.3
87,20301.18
497,132505.66
893,231414.86
869,218500.77
542,138937.44
160,32554.13
301,75706.38
897,225590.29
521,129164.74
541,133067.01
645,157303.6
540,135176.63
413,108975.02
209,58805.03
561,140249.9
716,184330.65
147,32085.65
750,190318.41
647,161187.03
623,152340.28
308,87779.96
130,30134.92
943,233924.64
511,125451.51
908,228729.56
408,108742.75
517,123494.71
415,106134.05
144,37739.1
538,126447.64
336,90753.61
782,196845.49
753,191864.55
731,172382.32
619,162071.76
92,33299.25
721,179498.44
207,48133.11
284,58755.26
524,124513.65
900,229183.8
944,235837.23
461,107664.2
862,223126.66
443,107404.41
193,40853.34
976,244224.49
59,17301.03
560,133302.23
379,93249.14
909,234942.58
317,72476.16
530,134254.06
205,49664.94
579,147432.41
997,244011.66
973,244418.75
333,78482.54
540,124994.89
792,190947.4
319,78660.29
313,79419.34
527,137803.58
405,103040.85
308,84793.31
251,61744.47
186,49259.01
96,19092.61
112,29572.15
985,244383.17
126,29086.49
903,226104.5
682,163409.82
969,243905.56
504,129523.01
62,11980.39
439,110664.49
507,133000.76
740,188772.53
877,218583.49
892,224980.77
718,186963.22
577,145517.97
807,206484.96
517,133228.74
753,188724.67
390,103950.84
104,20941.44
462,117639.29
383,92985.6
360,94461.29
237,59161.85
730,187274.36
769,196077.61
570,140398.19
55,16436.86
663,168037.37
462,114478.07
707,181083.68
329,81701.22
100,21103.76
834,209932.14
277,71526.28
326,66612.94
644,172988.25
367,105902.81
396,94826.25
166,44578.4
124,25658.77
523,122439.95
422,103206.05
359,82819.14
956,241670.66
220,59396.15
775,202552.88
938,234736.85
772,197315.88
953,240199.7
712,179439.79
289,67257.01
682,169302.01
870,215663.54
776,196952.69
857,203714.0
826,211759.74
201,48918.92
893,219918.13
125,32974.82
785,196133.34
691,173543.63
300,81542.25
887,212797.81
309,70296.76
366,88731.26
766,198490.34
175,47703.17
753,187632.36
597,152276.45
602,154699.4
408,104590.27
215,59170.73
387,97627.2
704,178450.74
865,218729.62
402,98448.76
795,198080.09
463,118292.65
789,192370.28
752,184376.95
74,17192.51
821,205521.09
579,144651.76
990,247413.26
681,170923.25
551,136579.51
402,97086.82
645,161430.37
539,137943.89
774,197802.84
498,114547.17
531,127792.4
378,99218.5
626,155102.11
416,94824.75
588,153108.45
768,197029.85
137,28335.76
458,108637.9
979,259661.01
285,66664.75
99,30833.76
232,65722.39
443,103489.65
926,226943.11
794,203657.52
235,51936.77
138,29143.7
948,236020.7
135,33124.23
665,171703.29
671,170564.93
169,43282.88
137,33513.68
105,20996.9
204,57081.28
139,35445.62
961,243528.0
343,86856.16
410,103062.56
998,250019.93
757,189270.52
584,145292.82
644,158005.0
745,188908.27
768,197621.76
784,197202.78
137,42273.92
102,23199.52
763,201484.34
761,192465.41
756,175139.75
452,122560.86
565,136492.3
974,244545.58
990,250055.42
922,230846.21
582,144935.39
871,214543.72
293,70685.65
687,177692.51
926,226415.72
762,190768.07
101,28799.41
292,67727.51
451,115085.82
772,198240.62
706,178264.84
605,156877.72
668,166793.33
713,174013.42
162,39734.91
951,230926.59
272,79879.44
716,178959.73
480,110590.57
223,52491.52
396,97996.66
396,92608.04
724,174547.68
234,56779.32
445,113953.58
334,88249.33
362,96078.41
247,58803.92
616,140626.07
982,254392.19
120,28912.27
759,187565.31
614,159699.91
516,127440.19
575,146203.66
547,137980.26
582,139313.55
511,122313.94
921,229140.27
575,143667.03
870,214391.58
164,37846.86
913,227890.27
779,191231.17
432,112462.35
244,62510.63
256,61362.53
902,228443.27
911,234400.38
481,121137.87
554,131273.02
511,135613.31
160,48346.82
489,128449.12
728,185151.19
662,168036.77
218,55212.82
481,120733.38
717,173440.02
307,71043.3
839,205352.08
504,115956.83
797,193012.51
689,172221.35
401,89078.19
172,38239.17
750,186342.33
897,220420.37
341,83575.37
386,97927.52
866,221305.13
820,201313.6
328,80475.23
918,218442.2
280,72964.4
717,174939.62
158,41214.59
922,228924.42
889,233408.76
594,157652.72
175,46893.1
629,159384.43
806,202773.95
376,91699.55
316,75137.52
537,129545.76
697,171082.65
325,83349.61
111,26557.48
220,44774.09
664,178826.47
141,34433.48
124,41748.84
675,166738.55
170,41268.6
775,198387.61
533,131754.75
759,191758.9
312,76355.04
187,44360.07
217,61931.99
565,135217.62
250,59948.49
151,46879.73
68,15352.81
415,96394.33
530,135574.26
471,117572.32
583,147997.58
408,102328.25
690,166973.66
930,233694.19
998,255834.93
198,46994.24
546,132071.18
440,109132.77
799,198704.33
56,12393.63
382,101676.41
72,19211.72
139,43037.12
579,145885.33
934,235303.94
632,168898.33
115,30465.32
102,24223.29
452,108291.91
753,183978.01
191,45664.62
74,17250.76
811,192433.55
82,20419.49
737,170610.29
600,156383.38
427,97308.93
417,105173.44
261,65978.21
925,237961.5
182,46183.79
674,168003.82
198,51075.75
876,216363.71
425,103688.62
126,32570.08
575,142282.9
615,156956.81
814,199093.39
734,188260.26
547,139101.21
995,248877.89
730,174798.9
141,39438.49
432,117812.57
690,170179.93
557,143545.53
179,44176.8
121,24765.18
816,200163.86
702,174964.54
452,115266.75
560,132698.51
868,213474.49
175,43914.88
812,196698.74
554,140461.59
563,149368.97
528,131492.24
59,18425.49
502,119121.0
520,126846.81
423,110722.88
847,204929.0
785,192700.79
114,34214.51
158,36450.22
349,77250.47
91,19931.41
308,85719.15
672,175198.67
463,115355.11
982,244333.29
77,31045.45
612,148320.59
420,101791.44
262,70796.87
686,167168.19
830,209333.57
601,144068.07
203,58200.91
921,228088.16
207,48501.88
969,238034.54
343,80000.91
410,100753.11
415,91958.19
502,120049.28
833,208334.45
671,168190.94
283,70396.91
872,214205.06
226,64068.15
688,176345.98
641,159729.45
101,24673.79
866,214128.56
497,121034.59
865,215466.48
379,99476.1
643,158515.86
855,220152.37
834,205245.33
602,157956.79
871,216263.48
345,89651.91
848,223379.01
395,110841.5
203,44039.0
281,75418.52
381,90529.17
195,50626.16
531,135194.11
852,217306.11
428,100601.37
425,100356.91
617,150112.91
934,236416.05
79,20977.9
478,121557.49
547,130867.6
636,159837.25
543,132455.55
613,150172.56
245,60610.09
872,210420.7
789,199902.58
187,39583.87
743,183693.91
851,216458.96
240,52442.51
720,172985.96
753,193427.9
529,126875.58
227,61589.05
461,117446.47
412,96300.55
598,150356.04
785,198514.87
721,173277.81
770,192803.93
852,217178.67
298,74091.21
746,187249.19
494,122799.68
390,102617.41
849,211764.42
787,193261.27
275,67627.3
57,6430.97
980,229928.75
584,141860.43
784,203620.88
398,104594.17
215,45534.59
324,75754.5
999,246630.39
862,214544.86
597,144097.62
738,181437.47
749,192373.9
361,85251.26
881,223059.55
879,223559.59
276,80993.12
108,23563.36
818,198909.22
146,27900.47
770,195802.36
298,76642.85
894,222982.43
310,79115.67
452,113414.89
107,24706.68
106,24821.46
731,182266.03
122,42756.63
439,114302.41
902,219674.54
583,147735.72
102,25464.89
618,163529.2
943,242044.01
152,37496.42
161,40108.43
868,211317.13
822,208774.86
967,247482.71
556,139608.75
419,106072.59
696,172367.46
881,224658.94
234,51794.1
75,13157.36
74,23145.45
886,214447.24
977,241082.56
313,76857.48
570,144855.92
871,218519.6
269,51861.37
837,212154.97
501,124145.17
756,194332.68
221,50400.8
986,254378.75
219,48872.23
444,108686.82
161,46550.84
944,247274.94
732,177131.49
775,206216.82
953,226351.56
735,187529.61
339,93557.1
629,152090.1
960,246144.39
707,174193.72
188,43250.64
268,60219.42
452,112605.77
547,137465.39
890,216530.81
74,25621.89
455,110711.04
301,75057.54
776,195158.53
495,138729.04
726,187913.32
955,242827.88
642,158292.87
869,219119.4
126,33885.56
373,93095.81
529,137040.47
333,98905.26
207,46199.72
735,185819.3
217,56205.58
198,48314.72
192,44652.85
692,169394.09
386,107707.12
512,128792.72
146,41566.3
502,124100.65
313,80414.87
442,113082.72
939,233554.44
395,100069.87
435,115169.02
214,47936.32
559,140878.72
533,136111.41
445,115242.0
580,149799.42
844,214620.88
969,248222.58
499,122722.5
577,151542.79
563,141368.07
454,117867.67
571,136204.88
667,170065.26
66,17271.18
253,61746.71
56,20471.53
762,191622.18
607,152758.23
739,177606.97
560,136569.63
59,15670.01
833,204878.33
818,211759.85
698,173032.97
62,10679.59
238,53918.68
481,119583.27
193,52506.57
787,192052.8
474,113273.04
335,80869.28
766,191162.88
377,88964.65
744,186606.3
572,150781.99
930,232431.5
485,119210.0
540,140591.48
380,89240.84
97,26903.14
824,206134.04
999,258212.61
306,82770.53
136,24221.27
81,21296.76
367,84453.46
192,53703.28
141,30485.71
238,63435.01
127,37507.45
894,214391.23
489,129617.69
83,26364.56
709,171983.26
167,47556.56
73,12255.97
589,151792.82
828,206543.86
804,193901.64
775,201130.69
463,123118.4
599,150712.21
770,192612.36
263,63744.69
178,47266.11
682,172544.18
261,72881.81
502,126551.01
210,59499.29
158,30197.85
626,160552.23
477,120139.84
113,30044.91
58,23592.36
81,25785.61
871,215998.36
174,39238.61
331,73168.35
879,222001.77
670,173649.63
219,61090.39
225,54232.15
951,244004.29
294,79852.98
935,238579.75
305,76512.46
847,211523.61
793,200925.18
200,53411.4
152,35627.16
586,144690.94
190,48845.02
714,175407.3
322,77958.22
669,158450.69
76,13954.66
700,178722.22
183,50785.27
640,159803.74
342,89453.89
273,57093.84
417,106390.31
777,186953.87
764,186800.29
155,41996.21
526,135595.48
937,224723.44
726,173162.71
251,59395.73
364,82040.96
59,12680.73
306,80833.34
798,191739.71
613,163313.51
776,192696.56
195,50610.96
904,220858.4
822,210706.98
945,237419.26
407,103022.52
935,235683.86
784,189532.93
422,107552.82
539,138271.45
152,30346.22
773,191902.63
910,225962.4
97,24462.03
850,216108.12
234,62590.67
152,37500.88
273,73029.34
842,203612.66
861,216556.91
652,152929.51
426,104009.96
160,42408.68
371,96320.72
689,173719.38
812,210870.31
757,189792.82
202,41977.95
990,236131.54
840,205039.65
405,96257.93
986,246687.72
392,95243.23
681,165491.05
466,113585.95
938,232809.8
333,79071.08
825,206444.72
786,201237.06
815,200506.35
206,51914.39
929,242598.82
745,187475.37
448,117451.91
576,141637.17
854,219345.17
964,236981.74
412,106008.18
492,128386.03
484,128710.68
681,170878.17
390,96150.15
297,67335.66
980,244632.35
523,134771.07
167,45240.09
141,35152.62
597,151103.02
486,129854.97
897,227655.81
573,142079.77
589,147236.4
850,215878.09
124,33971.93
128,43285.62
772,201253.4
744,180874.69
128,28748.28
762,196891.36
254,59616.12
867,217592.61
590,155622.29
875,220310.46
331,87664.58
72,19106.99
578,144145.03
182,36293.85
108,28285.0
705,173599.84
664,172713.94
655,151123.07
966,238962.76
822,212442.98
551,147530.68
491,128513.73
331,86096.61
220,46379.54
929,226952.77
175,48394.4
135,27301.28
747,185577.06
670,165943.23
563,142846.88
605,154602.39
765,178556.3
155,40174.47
268,63597.06
971,245530.74
670,158603.76
605,156329.28
778,190929.42
964,239065.26
354,96653.71
140,34317.91
545,141189.65
130,32377.79
746,194824.87
183,47449.13
456,116583.86
387,97650.66
860,213519.26
605,155625.52
546,132763.38
115,32392.87
350,92305.68
580,147683.77
292,68291.27
297,76487.54
565,146492.18
146,30164.98
403,93122.41
145,40477.37
771,189516.99
285,74982.38
186,55055.76
406,94141.33
97,16455.06
213,57262.21
549,143812.15
244,69571.76
323,84783.13
857,213579.18
551,138229.4
522,132181.34
370,100918.3
969,243714.91
230,54051.39
675,169865.31
475,110936.65
870,214723.15
623,154211.96
175,41801.43
931,224816.83
724,175066.14
234,58400.89
878,223692.42
189,45161.65
804,201376.08
98,28886.84
520,143353.52
546,134919.02
199,45542.24
651,166700.37
373,97509.49
376,87460.52
968,236406.0
400,93150.58
952,234418.69
943,240066.86
327,83535.56
920,230842.68
857,209341.46
196,43700.74
614,153871.35
335,83507.21
203,53197.34
940,241938.51
474,112805.62
937,233503.33
199,50316.75
622,156467.01
122,30871.0
351,87566.68
107,27697.46
590,150084.82
785,192720.53
614,155847.99
963,243323.5
720,181174.98
337,92131.48
58,15581.48
527,133573.64
598,144613.77
529,137449.79
825,215824.38
457,115031.62
117,18927.95
357,94625.43
351,94596.69
322,81582.6
582,142908.57
609,158617.79
826,212489.33
813,204508.15
502,131197.64
566,137874.37
527,138211.25
567,143118.07
791,196224.84
993,248827.2
95,27789.8
658,166042.67
673,177429.15
768,198067.49
918,223641.96
506,131121.65
496,129030.96
692,176076.1
720,175248.68
428,112595.98
664,167301.93
696,168943.79
65,18033.48
557,144909.85
653,159037.52
427,102539.42
788,200643.82
704,177835.34
824,210106.54
404,101355.04
673,180794.38
528,130242.4
983,249095.66
441,107971.42
801,193248.51
233,57637.92
513,126868.99
659,173684.21
434,110703.44
708,173159.98
767,192077.95
580,140515.87
136,32789.43
821,210474.06
241,62651.73
691,164528.6
253,59315.63
72,13869.57
745,182825.05
668,168484.28
550,142737.77
643,159072.96
529,129110.32
996,253182.8
898,226069.85
208,49396.05
363,88809.58
981,243799.19
317,84805.16
682,172708.74
724,190174.96
53,15991.87
845,206819.7
279,61414.37
850,209388.77
534,125344.37
379,90860.81
976,244099.14
255,57251.89
54,17433.94
827,204219.16
202,54502.08
474,113774.58
66,20119.76
804,198476.03
750,186317.77
261,62074.05
877,218497.89
338,87379.81
698,167608.47
227,67859.23
720,191165.37
950,234998.27
223,60732.2
804,195020.49
672,159802.7
693,182914.56
80,23968.7
53,14034.25
940,238772.05
67,13423.74
387,97285.23
281,71467.25
851,205545.92
97,30037.63
112,25772.84
319,73895.5
139,43209.68
648,168193.92
338,83469.9
130,26253.99
219,57424.63
945,236638.19
721,191251.83
673,174996.26
148,34754.95
932,240342.16
732,189810.93
746,177799.37
527,134719.87
192,54115.55
355,86753.32
421,99123.94
804,216103.71
632,166012.77
624,157469.34
631,147235.02
442,108639.23
702,185549.78
153,45179.78
195,47632.06
724,178718.22
50,20052.64
777,193290.64
174,43139.59
419,107175.86
85,24471.47
291,67517.29
769,195616.14
816,199284.5
863,222519.72
539,133334.94
814,205235.61
214,39411.84
171,47222.37
643,165917.6
974,241186.97
861,208668.59
910,220760.76
885,221541.63
125,25950.12
382,95452.9
959,240616.75
895,225179.42
740,192481.07
763,197581.38
135,34819.8
826,210138.54
521,132535.34
419,112392.63
386,97542.18
905,231196.01
630,168865.26
979,247207.34
667,164710.14
114,26674.63
588,143675.85
985,250421.21
441,112427.09
55,12322.91
870,225575.91
438,107899.41
487,122595.33
166,37961.61
195,48570.26
725,177602.75
146,36348.7
945,231372.02
359,87557.96
211,49556.14
